"","GBM_cells_in_3D_organoid_culture"
"AL355353.1",0.496093123226634
"AL355482.1",1.31714579919631
"AL355490.1",0.359101438029804
"AL356379.1",0.46762052896298
"AL357055.2",0.494361593835412
"AL357060.1",0.511597919138437
"AL357078.3",0.480713952681869
"AL357315.2",0.884902644457842
"AL357515.1",0.77889691547447
"AL358613.2",0.236780245916597
"AL358942.1",1.11807021077993
"AL359504.2",3.44829190338754
"AL359641.1",0.654691298948605
"AL359711.2",0.431505190713874
"AL359715.3",1.12503137405767
"AL359752.1",2.71020237948504
"AL359837.1",0.548587618304447
"AL359878.1",1.11844082704696
"AL359885.1",0.467622830428522
"AL360181.4",0.270739648510085
"AL360270.3",0.614772919579449
"AL365181.1",1.65381619737438
"AL365181.4",0.542493615488859
"AL365204.2",1.48647052878401
"AL365205.1",0.486085571718127
"AL365356.5",0.540268810731663
"AL365366.1",0.779139218947199
"AL390037.1",0.924345060450837
"AL390195.2",2.74719353276608
"AL391069.3",2.19836134145273
"AL391294.1",0.950692523186116
"AL391834.2",2.06524606261707
"AL391987.4",0.700928006070312
"AL441992.1",0.508872869818382
"AL442128.2",2.22055571995645
"AL442663.4",3.16375687300965
"AL445235.1",0.743296828475107
"AL445670.1",0.234483266227817
"AL445991.1",0.693405910009547
"AL450313.1",0.725511582291523
"AL450326.2",0.34392859212034
"AL450990.1",0.320793937240883
"AL451064.1",2.15309874045614
"AL451081.2",0.446432628528188
"AL451142.1",0.328488185008307
"AL512274.1",0.612796347030164
"AL512378.1",1.25199557953093
"AL512594.1",1.08074441495945
"AL512604.3",0.471641031994292
"AL512625.1",1.74712867384389
"AL512844.1",0.455058370823602
"AL513165.1",5.84844895917566
"AL513210.1",3.18822301365013
"AL513497.1",2.93884928371202
"AL513534.1",3.74070806444735
"AL583810.2",1.63179362136
"AL583856.1",0.469704295281984
"AL589666.2",1.00564997777264
"AL589743.3",0.473361584122688
"AL589743.6",2.5219870999715
"AL589765.6",1.04757062213597
"AL589765.7",0.345760484561029
"AL589987.1",0.448380134125914
"AL589994.1",0.339348669270074
"AL590004.2",0.328446496123234
"AL590065.1",1.30202373938255
"AL590094.1",0.918802975351962
"AL590139.1",3.40314179941072
"AL590235.1",3.17598247432657
"AL590235.2",0.613121941163344
"AL590552.1",1.96412082317062
"AL590560.3",0.592691707231479
"AL590762.2",0.501071929478299
"AL590762.3",1.97643208367922
"AL591122.1",0.501228466709898
"AL591163.1",3.92323766490262
"AL591499.1",0.884988076801931
"AL591503.1",1.88581804055466
"AL591848.3",0.740332868039594
"AL591926.3",0.476975808620087
"AL591926.6",0.274413825942192
"AL591926.7",0.539098737044092
"AL592071.1",0.926047464577391
"AL592424.1",1.50312995251713
"AL596325.1",0.907894373649337
"AL603750.1",2.61482968115347
"AL603766.1",1.33723748057475
"AL606534.5",1.52539920570211
"AL627223.1",0.391618069739956
"AL627230.1",1.07354178580187
"AL627230.4",2.75262916205796
"AL645929.1",0.294749621895195
"AL645937.2",0.617785990089486
"AL669983.1",0.25988374256636
"AL672207.1",1.20085536017351
"AL683813.2",0.279455190949854
"AL691403.2",0.452929177677569
"AL713866.1",0.995018488563079
"AL731563.3",2.06811024915744
"AL732292.2",1.31247887567162
"AL805961.2",0.862521640967156
"AL845472.1",1.23863972529431
"AL935212.1",0.723344432512854
"ALCAM",1.30336016405505
"ALDH1B1",5.37323991701381
"ALDH3A1",0.658441601938478
"ALDH7A1",2.60459005474135
"ALDOA",6.5127806797974
"ALG1L9P",1.19566256870853
"ALKAL2",0.686578238357627
"ALKBH5",4.10623486288253
"ALKBH7",4.00090720592804
"ALPK2",1.43252835892792
"AMD1P4",1.0150186889974
"AMER1",2.83470912625431
"AMMECR1",0.989371952617171
"ANAPC11",4.45722645215669
"ANAPC15",1.96644879691203
"ANKRD16",1.84077026686436
"ANKRD18B",1.83339663775525
"ANKRD26",1.7780899947162
"ANP32A",4.92878528161063
"ANP32BP1",1.38843079688623
"ANXA2P2",0.424556452649827
"ANXA6",3.73517750837895
"AP000221.1",0.279552456064687
"AP000253.1",1.06407260614479
"AP000265.1",1.16950254396318
"AP000343.1",0.495208249984179
"AP000350.6",1.31418316416149
"AP000357.1",0.295766230040817
"AP000432.2",1.85606243494359
"AP000542.2",2.22819353445671
"AP000542.3",1.7132668056297
"AP000568.1",0.574141390715661
"AP000720.2",0.475978796043846
"AP000808.2",0.72520926219726
"AP000894.4",2.15857791424398
"AP000944.1",1.44592526393111
"AP001059.3",0.53858524406761
"AP001065.1",0.591290380171228
"AP001264.1",0.265483609482041
"AP001267.2",1.67008868279651
"AP001347.1",1.4942678212473
"AP001476.1",0.823662710878101
"AP001505.1",4.72200430286474
"AP001542.3",2.49701566607961
"AP001630.1",0.318072162020789
"AP001816.1",2.54150104149187
"AP002373.2",0.264357581005118
"AP002761.1",0.831186846875924
"AP002852.1",0.58379752510405
"AP002906.1",0.281484011077709
"AP002982.1",0.610532642877688
"AP003041.1",0.841053965984288
"AP003072.4",0.342776406476103
"AP003119.3",3.81028328151388
"AP003122.2",0.775852184774732
"AP003392.5",1.34744329193048
"AP003499.2",3.00844266966777
"AP003548.1",0.629846235193532
"AP003717.2",0.527466379707054
"AP003721.4",0.323238829036789
"AP003969.2",0.824753163979746
"AP005212.1",0.317328537763035
"AP005432.2",1.01682093904655
"AP005671.1",0.272505522107002
"AP006287.1",0.339264200906194
"AP3M2",3.11090742202384
"AP3S1",1.61738555069139
"APBA2",1.49960597426173
"APELA",2.89028951031685
"APEX2",4.17728186799078
"APLN",1.73640742146063
"APOF",0.55132166825447
"APOL4",2.00909957614219
"APOO",1.48753052778934
"APRT",5.70007790893441
"AQP3",1.12475806490324
"AQP7",0.709148768333855
"ARAF",4.31563686602583
"ARHGAP27P2",0.58317982575227
"ARHGAP39",1.29377390051015
"ARHGAP42P4",0.946369902546294
"ARHGDIG",1.28724824704401
"ARHGEF39",1.80170731800874
"ARID4A",2.25173389875315
"ARL14EP",3.38279792484245
"ARL3",2.48044292348903
"ARL4D",3.28810187398528
"ARL5AP1",0.298794873854372
"ARMC10P1",1.83311420125825
"ARMC12",1.19425327323788
"ARMCX1",5.82038940467041
"ARMCX6",4.65311391628956
"ARRB2",4.45673472887343
"ARRDC4",3.87965811421113
"ART5",0.505923572414469
"ARVCF",2.55517105419881
"ARX",1.06487750430083
"ASB13",2.89937414399649
"ASB9",1.39809851825145
"ASCL1",6.57456913956166
"ASNA1",4.73962201285902
"ASRGL1",0.79753568136737
"ASS1",1.05331786678104
"ATCAY",1.28696615643093
"ATOX1",1.61691080868547
"ATP1A2",1.181823771361
"ATP1B2",4.16075479959749
"ATP23",1.80729498612103
"ATP2B3",0.518376453491732
"ATP5F1A",5.16596809245648
"ATP5F1B",9.05168280003138
"ATP5F1C",4.67752396224133
"ATP5F1CP1",0.641086823106866
"ATP5F1D",5.87158229033774
"ATP5F1E",5.86706092111499
"ATP5IF1",4.44560535002446
"ATP5MC1P1",0.791347448607748
"ATP5MC1P3",0.399981712162457
"ATP5MC2",3.78288949972065
"ATP5MC2P4",0.682882941069726
"ATP5MC3",5.81017105347643
"ATP5MD",4.0567408649575
"ATP5ME",4.68703024597499
"ATP5MG",3.11608537422784
"ATP5MPL",3.71640434687455
"ATP5PB",4.7340799249754
"ATP5PF",3.84163250929611
"ATP6AP1",6.34653941403026
"ATP6V1E2",1.39766222953102
"ATRX",2.1946653347368
"AURKAIP1",6.08751885968205
"AVPI1",1.99225162248309
"B3GALT5",0.618317263173016
"B3GLCT",0.758496360434645
"B3GNT4",0.671144349381907
"B4GAT1",6.31075157509196
"BAD",1.10283418189568
"BAG1",3.59611190953169
"BANF1",7.61271704986655
"BARX1",1.69617819054879
"BAZ1A",2.6262401662943
"BBC3",2.94816908848558
"BCAP31",4.2590032040897
"BCAS4",1.00561683888345
"BCL11A",1.63155916237911
"BCL2L12P1",0.544467743085236
"BCL7A",2.72323264933108
"BDH1",0.621482665534968
"BDH2",1.41026209759683
"BEST3",0.599955021133746
"BEX1",5.56989465255099
"BEX3",8.667701029563
"BIK",0.513914454457743
"BIRC5",4.35186930761066
"BLMH",2.24589190236101
"BLOC1S4",4.79659793308783
"BMP4",0.701729300145505
"BMP7",3.328588576708
"BMPR1APS2",1.61865141536881
"BNIP1",1.54998096904338
"BNIP3",4.02613701359545
"BNIP3P1",1.42249771464412
"BOD1",4.87510980029808
"BOLA2B",2.42345120939316
"BOLA2P3",0.621391382715738
"BOP1",3.27979304158585
"BORCS6",3.25562073163906
"BPGM",2.16244401771361
"BRMS1L",0.68561332481037
"BRSK2",1.76213264690439
"BST2",2.32348774945845
"BTBD2",3.24663584419577
"BTF3",7.44470368733463
"BTF3P4",0.471738500317477
"BTG1P1",0.521059277988559
"BTG2",7.2067489919191
"BTN3A2",3.86152847076348
"BX005266.2",0.612469984350581
"BX005266.3",0.707471271700214
"BX088651.4",1.03889764135376
"BX284613.1",0.263882863943402
"BX470102.1",0.391575947251093
"BX537318.2",0.674769941354928
"BYSL",3.6528999680212
"C10orf82",0.677340708093922
"C11orf42",1.06562373598538
"C11orf74",1.01446062440798
"C12orf10",4.59640595765117
"C12orf45",2.03058853435356
"C12orf57",5.19854221612645
"C12orf71",0.369591629303553
"C14orf37",0.583307070274239
"C14orf39",0.596096858474987
"C15orf39",3.27274288205114
"C15orf59",2.57888495238145
"C15orf59-AS1",0.932895470132735
"C15orf61",1.73232064822766
"C17orf58",3.11980181309053
"C18orf32",2.15518955424767
"C18orf65",0.820007658623923
"C19orf24",4.11959902277158
"C19orf25",1.81214649484128
"C19orf53",5.59013711726345
"C1GALT1C1",4.33186783022009
"C1GALT1P1",0.646716954382966
"C1QBP",4.74509663975387
"C1QTNF12",0.783706462997686
"C1QTNF4",0.53614555507994
"C1orf115",1.06360907220691
"C1orf122",4.4801086783453
"C1orf43",5.87938972522281
"C1orf61",4.98097108127992
"C20orf196",0.558304592834511
"C20orf27",3.75863245842289
"C20orf96",3.70325710920395
"C2CD2L",2.86160589242717
"C2CD4D",1.19171447789502
"C2orf40",0.947152575841035
"C2orf72",2.76135053196871
"C2orf80",2.06864713969138
"C4BPB",0.667560890705192
"C4orf48",3.41295501362417
"C5AR2",1.04019477638485
"C5orf38",2.87519854847985
"C6orf118",0.545637821637985
"C6orf141",0.887682551148659
"C7orf50",1.70925205715086
"C8orf46",1.00268076711428
"C9orf116",1.14986736793869
"C9orf72",1.12283110123079
"CA14",5.20586458416392
"CA9",2.53902347529591
"CAAP1",1.45020585034616
"CABIN1",2.61101628827248
"CACNG4",2.159807868184
"CALHM2",1.76051652859999
"CAMKK1",0.972559844305022
"CAMKK2",2.92449134632587
"CAMKV",2.19302273062685
"CAMLG",3.60973140709782
"CAMSAP3",0.784875382821266
"CASK",1.01954241468001
"CASP16P",0.646459619705776
"CASP6",2.05400958485184
"CBFA2T3",0.856251323127933
"CBLN1",1.75207212848586
"CCDC107",1.91326905352029
"CCDC112",2.21833230774089
"CCDC124",3.53193081114793
"CCDC167",2.17867446652207
"CCDC188",2.94514852349273
"CCDC194",0.493749716395957
"CCDC28B",3.34750508245401
"CCDC32",0.808448871315825
"CCDC34",2.19743407011013
"CCDC8",0.633692248062419
"CCDC80",3.63180320580702
"CCDC85B",5.00652445339013
"CCDC88A",1.28240602654877
"CCDC88B",0.909563072902615
"CCDC88C",1.23041945562667
"CCL16",0.777534681379567
"CCNB1",4.48596900965777
"CCNB2",3.19651487278089
"CCND2",3.4753859992754
"CCNE1",2.09161238365331
"CCNG1",4.86283987677003
"CCNJL",1.23395151838132
"CCNQ",3.03473335582879
"CCR4",0.905225920590773
"CCT4P2",0.832502453949485
"CCT6P2",0.465727979573925
"CCT8",5.39530888910042
"CD24",6.80679518474275
"CD320",5.1307415809623
"CD7",0.445003146092576
"CD79A",0.343244891171007
"CD99L2",2.30778028698294
"CDC123",3.13605616049875
"CDC20",4.94359398752858
"CDC25C",0.789221202869967
"CDC34",3.95960023799386
"CDCA4P1",1.54137302327639
"CDK16",5.77458930247352
"CDK18",2.35982083677026
"CDK2AP2P2",0.803128050584373
"CDK5",4.46396130015882
"CDK5R1",4.15645180300023
"CDK7P1",0.510562612564783
"CDK8",0.887186373708504
"CDK8P2",0.473704229545062
"CDKN1C",3.86517815082241
"CDKN2AIPNL",3.23862518540463
"CDRT15L2",0.437930318646472
"CEACAMP7",0.289654142710512
"CEL",0.612216842951627
"CENPE",1.17907455216097
"CENPV",1.51453296348772
"CES2",2.96928360624113
"CES3",1.54127874585506
"CETN2",6.16663421602195
"CFAP36",3.87727102809812
"CFAP58-AS1",1.36730094928291
"CFH",0.873383159550276
"CHADL",2.25894985899571
"CHCHD1",5.22031447329402
"CHCHD2",6.97782862451632
"CHCHD2P3",0.341266106425154
"CHCHD2P9",0.749410779484341
"CHCHD5",3.85798197927495
"CHCHD6",0.874027136522557
"CHD1L",0.605007408165811
"CHIC1",0.682901909296191
"CHRD",0.654866470813971
"CHRM4",0.754418897309901
"CHST7",1.42219548029538
"CIAPIN1",4.1523701173543
"CIART",2.53312649008565
"CIB1",4.60748155282516
"CISD1",2.98134872728546
"CISD3",3.74819900960541
"CISH",1.80690373019929
"CITED1",1.14199990030503
"CKB",6.99379451582244
"CKS2",5.20828392864729
"CLEC11A",2.47302933440092
"CLEC18A",0.513871777866383
"CLEC4F",0.636181372462212
"CLK3",2.36363973541597
"CLNS1A",2.3663711386456
"CLPP",3.93078851148633
"CLTA",2.57075972972243
"CLUH",3.96264350179186
"CMBL",2.70519613014172
"CMC2",2.41772299918555
"CMKLR1",0.740569049184264
"CMPK2",0.453195170732346
"CMSS1",0.871872831148653
"CNOT4P1",0.219105512802754
"CNOT6",2.35410204020436
"CNOT6LP1",0.620363425548861
"CNOT8",3.61116332955297
"COA3",4.84109406064193
"COA6",3.62205742539645
"COBLL1",0.915350464918488
"COL1A2",5.01692881847432
"COL20A1",2.42190053316645
"COLCA1",0.867970018336368
"COMMD6",2.84553984318283
"COPE",2.98947704711689
"COPRS",4.29116823564291
"COPS9",3.04396998699968
"COPZ1",3.56219113588497
"COQ3",1.51487925229213
"COQ8A",2.43030513543974
"COTL1",4.09715359285976
"COX4I1",7.17185162099384
"COX5A",4.09467713341973
"COX5B",6.08667497432051
"COX6A1",3.12239117234785
"COX6B1",5.30952646794759
"COX6C",3.54810414914889
"COX7A2",3.97166676942632
"COX7A2L",2.27119249518552
"COX7B",4.43649474745324
"COX7C",7.01783607198665
"CPAMD8",1.2297808364619
"CPE",1.34550821871953
"CPSF1P1",2.33911247952648
"CR382287.2",0.748676436467058
"CR769775.1",1.05838017207619
"CR769775.4",1.32934849186988
"CR848007.3",0.252374649431417
"CRABP2",2.75473059416363
"CREG2",0.71472453114343
"CRIP1P2",0.204967511380953
"CRMP1",3.42475397722373
"CRYM",1.31615936419053
"CS",5.92316506568218
"CSK",3.65233723843525
"CSPG5",3.6704991177512
"CTBP2P1",0.583494475959436
"CTDNEP1",3.39554517471622
"CTDP1",0.795689810498976
"CTHRC1P1",0.243628462972712
"CTNNBL1",1.88468125896775
"CTSS",0.638691967421658
"CTSV",0.712634099920178
"CTSW",0.505730274846893
"CTSZ",0.598418420764336
"CTXN1",5.00681720888964
"CUEDC2",4.60049023675173
"CUL4B",4.10928234351565
"CUTA",6.8964072318875
"CXCR4",1.23424756608161
"CXorf38",2.46568206435331
"CXorf40A",1.91029967292161
"CXorf40B",2.88332730244778
"CXorf56",2.61914165787955
"CXorf57",1.36279129855862
"CYB5A",1.1303751563073
"CYC1",5.88460081854116
"CYFIP2",0.758925651112521
"CYP2E1",0.705489652651802
"CYP2W1",0.736833048570765
"CYP4F26P",1.69784607579517
"CYP51A1P1",0.506140895681323
"DANCR",4.87292638605528
"DANT2",2.49202736092007
"DAP3P2",0.421857236211747
"DAPK1",0.682604728307879
"DARS-AS1",0.698300284639955
"DBI",6.35675398813913
"DBN1",5.37427184754896
"DBP",2.39593291308451
"DCAF13P1",0.462181759684156
"DCPS",0.985150195708913
"DCTN3",5.04547391095166
"DDIT4",5.07657107499811
"DDT",1.29493057571569
"DDX39BP2",0.472918177464663
"DDX41",5.24117996158209
"DDX54",3.22704418278369
"DDX55P1",1.08614920232773
"DECR2",2.63215527654951
"DEDD2",2.44075354497296
"DESI1",4.38023648457437
"DHRSX",0.658428366453704
"DKC1",6.51236099731903
"DLK2",2.08677801463927
"DLL1",2.03468587282227
"DLL3",3.57022695713882
"DLX2-AS1",1.27275260425678
"DLX5",7.01488935024085
"DMRT2",2.50240454439475
"DMRT3",1.65518213962123
"DNAH11",0.818382260511615
"DNAJB1",5.09233611139745
"DNAJC1",0.761838603236552
"DNAJC12",1.29870835116913
"DNAJC18",1.82951088961506
"DNAJC22",2.49731803323173
"DNAJC28",1.25356259464702
"DNASE1L2",2.16452419652235
"DND1P1",0.857773929378106
"DNM1P35",1.17365143847025
"DNMT3B",0.948336076835509
"DOC2B",0.591768549548929
"DOC2GP",0.404765758421162
"DOHH",2.36541093484773
"DOLPP1",3.05436909330375
"DOPEY2",1.06502822919331
"DPH5",2.57055070017047
"DPM3",5.3417156501264
"DPP3",2.04803972008659
"DPPA4",0.740315568092589
"DPT",0.418036320071921
"DPY30",1.31273945826713
"DPYSL5",3.61320423753492
"DTD1",1.19673746825617
"DTNBP1",1.26664745309836
"DUS2",1.18097700435745
"DUSP14",3.44686117746577
"DUSP22",1.4864307428111
"DUSP26",1.34127549411443
"DUSP9",2.15323768497639
"DYNC1I1",0.7812095426776
"DYNC1I2P1",2.46619075025121
"DYNLL1",4.48576366851337
"DYNLL1P3",0.362773737592063
"DYNLT3P2",0.839039518372822
"DYRK1B",3.88181003307963
"DYRK3",2.52149463686922
"EBP",4.0477596681877
"EBPL",2.24671245228999
"ECEL1",0.571437760163246
"ECHS1",4.05696358350382
"ECSIT",2.99895999049022
"EDF1",6.64696366700069
"EDRF1",1.19266793939736
"EEF1A1",10.6742684717486
"EEF1A1P1",1.72609736485225
"EEF1A1P12",5.35121643326172
"EEF1A1P13",2.36236650798808
"EEF1A1P22",0.859365622027872
"EEF1A1P24",0.607276858224307
"EEF1A1P33",0.561767348926648
"EEF1A1P5",7.08104690605167
"EEF1A1P9",3.41789761067145
"EEF1B2",8.20670652634987
"EEF1E1P1",0.537509495679885
"EEF1GP3",0.342371576181268
"EEF1GP5",0.621379431639324
"EEF1GP7",0.540737859380735
"EEF2",9.92595791963645
"EFNB1",3.35422323921468
"EHD3",2.17541884216985
"EIF1P3",0.379707830089253
"EIF2B3",1.25413904087076
"EIF2B4",4.06257514530211
"EIF2S3",5.24758263631644
"EIF3B",5.99670469660511
"EIF3E",2.47806649856074
"EIF3F",4.04664863733301
"EIF3FP3",4.11081565125061
"EIF3G",6.46670573671765
"EIF3H",3.22296885810857
"EIF3I",5.63598527762431
"EIF3J",4.42650405042217
"EIF3K",4.36073803723976
"EIF4A1P4",0.648160746236674
"EIF4A1P5",0.420632817454288
"EIF4A1P6",0.267571864452552
"EIF4A1P9",0.261143258705503
"EIF4A2P3",0.810674103823166
"EIF5A",5.91817854557498
"EIF5AL1",2.39260633516401
"ELAC2",4.00633764262867
"ELAVL3",1.17476930212233
"ELK1",3.75542236589861
"ELOB",4.32787806577052
"ELOBP2",0.322852730997033
"ELOCP2",1.05865273529343
"ELOF1",4.79406682404279
"EMC10",2.30841818654745
"EMC9",3.35604871967477
"EMD",6.66537299515559
"EMG1",2.62320221618092
"EMID1",1.60119034615554
"EML2",1.06594729467039
"ENDOG",2.06594917910644
"ENHO",1.18998914660276
"ENO1",7.82612099871567
"ENPP1",0.571847513003606
"ENPP4",0.5271952486092
"EPB41",1.53582592373813
"EPB41L3",0.878838956228688
"EPHA4",0.914533350400529
"EPHB3",4.35228675780226
"EPO",0.483613638483079
"EPOP",4.78723472815913
"ERGIC1",2.75375269301154
"ERICH2",1.02337808386804
"ERVK-28",0.327805906024819
"ESF1",2.99171565445536
"ESPN",0.51605771234739
"ESRRA",3.28974733097651
"ETFA",2.40575399143391
"ETHE1",1.64176795643608
"ETS2",2.06525624057574
"ETV2",1.38168304284853
"EVX2",0.654741584354162
"EXOSC4",4.97481350665058
"EXPH5",0.677382131485541
"F12",2.23328404598807
"FABP6",1.29606894137169
"FABP7",5.94501269753835
"FADS2",4.45895382242538
"FAIM2",0.826216506005315
"FALEC",1.66320408678565
"FAM104B",2.8801023068401
"FAM110A",1.6481190726769
"FAM110B",0.817130808504323
"FAM111A-DT",1.28897538687605
"FAM117B",1.74682550341312
"FAM120C",1.66107660868556
"FAM136A",5.48404846433915
"FAM149B1P1",0.332269955546742
"FAM162A",3.2675068328714
"FAM180B",0.416491312391389
"FAM189B",5.16725666703367
"FAM207BP",0.942061860602617
"FAM213A",0.580508298378703
"FAM218BP",0.40144507815181
"FAM220CP",0.814447658137437
"FAM221A",0.915037902035469
"FAM229B",2.34167553448471
"FAM241A",1.32489721334533
"FAM25E",0.291392741980863
"FAM27D1",0.877486961272514
"FAM32A",5.17644430790935
"FAM3A",4.17985539256641
"FAM43B",1.92860629049352
"FAM60CP",2.2069098861574
"FAM72A",0.468765590908859
"FAM78A",0.94000934392046
"FAM89B",3.23013768538897
"FAM90A1",1.22959930343197
"FAM96AP2",2.97533416167187
"FAM96B",5.19450621689617
"FAM98B",2.90198378457411
"FAR2",0.546452971534824
"FARSA",4.43009803111009
"FAU",7.46716699493912
"FAUP1",0.800776921025168
"FBL",6.24571974288619
"FBLIM1",0.790891852701082
"FBN2",0.923968109814163
"FBXL15",2.95159626834991
"FBXO10",0.742509622575234
"FBXO25",1.35663651948684
"FCHO1",0.600126483145099
"FCRLA",2.2662457232446
"FDFT1",5.46539367366513
"FDXR",2.40162465625908
"FERMT1",0.853166843527381
"FGD1",2.65679656654688
"FGF2",0.671158929125186
"FGF22",0.671258446966978
"FGF23",1.09316402876543
"FGFBP3",7.77247868445891
"FGFR2",1.31721907762104
"FGFR4",2.00897233151288
"FH",3.55097945733601
"FKBP1C",2.86636673410346
"FKBP7",3.64794098712659
"FKBP9P1",1.57531449089777
"FLAD1",4.7392323854123
"FLOT2",5.02610802402574
"FLYWCH2",2.27386898368475
"FMOD",1.28304486753096
"FMR1-AS1",0.769683084991562
"FNDC8",0.61046952267596
"FO538757.1",0.837996964507173
"FOS",7.5555065584221
"FOXA1",1.41850724300302
"FOXC2",1.14542985258416
"FOXL1",1.17632749288494
"FOXO4",2.34297005363282
"FOXO6",0.875009020144221
"FP671120.1",2.86235690869745
"FRAT1",2.72965201952236
"FRAT2",4.98460726996424
"FRRS1L",0.775987616198647
"FSCN1P1",0.633558468000612
"FSCN2",1.13015767760711
"FTH1P10",0.788066643535699
"FTH1P2",4.93422870611854
"FTSJ1",4.00560991049831
"FUNDC1",1.97457462662534
"FUNDC2",3.81316078975216
"FUNDC2P1",1.37484866167608
"FUT9",1.04159754241978
"FXR2",3.10063252159989
"FXYD6P2",0.261169436864218
"FZD2",4.68323759239862
"FZD9",2.94544071516765
"G6PD",4.54959703896438
"GABRQ",1.42572013556359
"GACAT3",1.59027432940743
"GADD45G",3.72333091712915
"GADD45GIP1",5.01130830606756
"GAL",0.532743144550338
"GAL3ST3",0.723256037087253
"GALM",1.37405867932977
"GALNT12",0.624025548073737
"GAP43",0.83131475186684
"GAPDH",10.5428124521546
"GAPDHP1",4.57259853781129
"GAPDHP16",0.299938397631706
"GAPDHP37",0.317737102370014
"GAPDHP63",0.77183820093594
"GAPDHP65",1.8045516783929
"GAS2",1.00789645193032
"GAS5",7.49308976599006
"GASAL1",0.613739229726575
"GATA2",0.714854584919021
"GCAT",3.41664008921311
"GCNA",0.642782611348578
"GDPD1",1.26413807462672
"GEMIN5",2.41957893418388
"GFRA1",0.482587107667133
"GFRA3",0.342075464282462
"GGCT",3.2599266411654
"GGN",1.13971677359443
"GGTA2P",0.771275204674371
"GIPC1",4.0357833194668
"GJA1",4.04002482664
"GJB1",1.57003883773613
"GKAP1",0.592816890958692
"GLCCI1",3.30919396093853
"GLDC",1.40161043352821
"GLRXP3",1.90149074695494
"GMPR",1.76122556202637
"GNB1L",1.29159156922428
"GNB2",5.8071973243526
"GNG5",4.70885404062426
"GNL3L",2.76148698511089
"GNMT",0.680126103475236
"GNPDA1",4.32882131324121
"GOLGA2P7",3.59286720120558
"GOLGA8R",0.879931469732216
"GOT2",4.76496643449161
"GPC2",4.69666680794898
"GPD1L",1.93399776053969
"GPHB5",0.618404655993543
"GPI",3.10173897925521
"GPLD1",0.718755216830765
"GPM6A",0.517353074980162
"GPR12",4.21498941415047
"GPR139",0.49875969809079
"GPR157",1.38765842459574
"GPR162",3.9301179025984
"GPR173",3.30291247262288
"GPR182",0.452974992061608
"GPR62",0.455291651031531
"GPR85",2.51279215696171
"GPR88",0.799901662505257
"GPR89B",0.597081206690268
"GPRIN1",1.79383153969564
"GPX1",6.77206315870971
"GRASP",3.02839640098077
"GRHL1",1.25666163998008
"GRHPR",4.56890626434776
"GRIA4",1.20776107833885
"GRIN2D",1.40049614855566
"GRIP2",2.07159115402911
"GRPEL1",4.56604968268485
"GRPEL2",0.784345815358041
"GSC",2.07336577777396
"GSR",2.97109169440974
"GSTO1",2.87378259626378
"GSTP1",7.12238391051828
"GTF2A2",1.21554029818166
"GTF2E2",1.70095569398518
"GTF2IP13",0.894795357967655
"GTF3A",4.68122806137683
"GTF3C6",3.99970308521424
"GTSE1-AS1",1.56363805804696
"H1FX",7.19439560624103
"H2AFJ",2.20540182123673
"H2AFZP2",0.429912625187851
"H2BFM",2.27771442264897
"H3F3A",7.27633525285951
"HADHA",5.25855021602099
"HADHAP2",0.485026459678551
"HAGH",3.03890271217261
"HARS",3.90641697027725
"HAUS1P2",0.253189540297953
"HAVCR1P1",0.424625278997417
"HBQ1",2.21685944212243
"HCAR1",0.892019061793547
"HCCS",3.48239771725356
"HCFC1R1",3.86891162334538
"HCG9",1.03722209082044
"HDAC11-AS1",0.625167476059009
"HDAC3",3.00612195264826
"HDDC2",2.80592549366934
"HDGFL2",3.30466766141524
"HDHD5",3.55408834497468
