"","GBM_cells_in_3D_organoid_culture"
"RAB9A",2.51141133626133
"RABEP2",1.85179796424594
"RABEPK",2.47595268874596
"RAC1P2",5.78615583736004
"RAC1P4",0.45985455458387
"RAC2",0.273228122444339
"RAC3",4.26868322871849
"RACK1",7.80027844952702
"RADIL",0.610616983885716
"RAN",8.04669163399628
"RANP1",3.78572367309375
"RAP2A",3.55247279125943
"RAP2B",4.52691631956726
"RARA",2.01567698106342
"RARRES3",0.77221972839906
"RASAL1",0.600459445096903
"RASD2",1.90218688961933
"RASL11A",0.80568138791173
"RASL12",3.19300782360843
"RASSF7",1.98775803083591
"RBBP7",4.4101406111898
"RBM10",3.45284521193
"RBM38",2.09438138825471
"RBMX2",4.63167997445584
"RBMX2P5",0.475870499151699
"RBMXP2",0.979239525919942
"RCC1",3.55755862763445
"RCL1",2.00343538193903
"RCOR2",4.74254494836365
"RDH14",2.82568903108269
"RDH16",0.974024908463497
"REC8",6.14923530036213
"REEP1",0.739078627364737
"REXO1L1P",1.95555787091898
"RF00017",0.996987499055007
"RF00272",0.722505398258234
"RF00438",0.381352543855637
"RF02272",0.822721553174465
"RFX5",5.39679170953478
"RGPD4-AS1",0.851065708434782
"RGR",1.76317142875319
"RGS10",1.51496644253511
"RGS14",2.06784986341847
"RGS8",0.530486865673693
"RHBDL3",1.12604338248026
"RHOBTB2",0.672927872938087
"RHOQP2",0.317967785874896
"RIBC1",1.85790786930308
"RIDA",3.21594667728567
"RILPL2",2.52942347901608
"RIMS4",1.33959754087243
"RIOK1",3.69165013275607
"RIPPLY3",0.604234644347175
"RITA1",0.838155941488839
"RN7SKP106",0.66308653597157
"RN7SKP112",0.46641146540393
"RN7SKP181",0.406325760660812
"RN7SKP185",0.415677358873108
"RN7SKP213",0.376059590815845
"RN7SKP246",0.434769222372447
"RN7SKP66",0.241582531965014
"RN7SL104P",3.12398191196472
"RN7SL156P",0.802236856009649
"RN7SL163P",1.89482381912561
"RN7SL18P",0.438439339685564
"RN7SL190P",1.04482853713458
"RN7SL191P",0.385023050366678
"RN7SL208P",0.849491077358397
"RN7SL251P",0.511511735978368
"RN7SL296P",0.420215002770492
"RN7SL300P",0.395448267786527
"RN7SL301P",0.400550109636631
"RN7SL317P",1.736204291881
"RN7SL339P",2.24660430941559
"RN7SL342P",0.362006317937189
"RN7SL353P",2.24632441509699
"RN7SL356P",1.18632996990999
"RN7SL371P",2.34509480531554
"RN7SL385P",0.82658571658333
"RN7SL43P",0.539996100432902
"RN7SL472P",0.444754799715685
"RN7SL475P",0.530395194041293
"RN7SL525P",2.2018138638098
"RN7SL543P",0.545779711330953
"RN7SL585P",1.84841304980838
"RN7SL586P",0.469956292006282
"RN7SL58P",0.472953351709693
"RN7SL592P",0.962530452331413
"RN7SL605P",2.47129049460925
"RN7SL644P",2.01627985187052
"RN7SL66P",1.00497754071197
"RN7SL697P",0.482019382339402
"RN7SL70P",1.10164475032488
"RN7SL711P",1.07244905919689
"RN7SL753P",0.292522522405791
"RN7SL767P",1.35536613426844
"RN7SL769P",0.388708759775203
"RN7SL785P",2.80758323366232
"RN7SL790P",0.849193627270028
"RN7SL811P",2.62378884514276
"RN7SL825P",0.73594861499981
"RN7SL837P",0.30560576505625
"RNA5SP103",0.675449141134252
"RNA5SP18",3.33073981078551
"RNA5SP199",0.492499720932912
"RNA5SP242",0.512073793910505
"RNA5SP243",0.943097205059825
"RNA5SP361",0.477948556184969
"RNA5SP69",0.626540659078117
"RNA5SP75",0.629797836556371
"RNA5SP99",0.396310160081749
"RNASE2",0.370724721646734
"RNF10",3.41057677049329
"RNF112",2.76277373939381
"RNF113A",6.40330110611966
"RNF122",1.84038838476738
"RNF130",2.39904609971378
"RNF14",1.45095358893221
"RNF165",1.04102389167133
"RNF181",5.67881975565876
"RNF222",0.792703688245695
"RNF44",5.10900500769364
"RNF5",6.36945837948917
"RNFT2",1.5120125400834
"RNMTL1P1",0.475944741053179
"RNPEPL1",3.78050483708917
"RNPS1P1",2.67648039180262
"RNU1-1",0.466052782446778
"RNU1-138P",0.309817169483308
"RNU1-36P",0.623901694760889
"RNU1-47P",0.774010572217882
"RNU12-2P",1.48024835969368
"RNU2-62P",0.229643411805979
"RNU4-1",1.12548629204176
"RNU4-39P",2.34354033319588
"RNU5B-1",0.949249852649572
"RNU5B-2P",1.16032565066037
"RNU6-1004P",0.818819078719658
"RNU6-1011P",2.05500140936973
"RNU6-1064P",0.417988099194643
"RNU6-1150P",0.446067344935391
"RNU6-1172P",0.400936918341153
"RNU6-1176P",1.1833289971461
"RNU6-1187P",0.397282573107872
"RNU6-1212P",0.335735927571993
"RNU6-1251P",0.398552730197232
"RNU6-1266P",0.60812075247817
"RNU6-1328P",0.489381981029446
"RNU6-304P",0.479060654733168
"RNU6-307P",0.456024708411037
"RNU6-322P",1.1440378210804
"RNU6-45P",0.877365924151107
"RNU6-483P",0.888077828255991
"RNU6-487P",0.433476039066902
"RNU6-510P",1.86598477856622
"RNU6-520P",0.329010172576432
"RNU6-62P",0.571854535457615
"RNU6-703P",1.08592056784743
"RNU6-758P",0.780787328600431
"RNU6-8",2.76665161344764
"RNU6-869P",0.478039804157048
"RNU6-878P",0.381465168696663
"RNU6-945P",1.42241461463627
"RNU6ATAC35P",0.562149373304227
"RNU7-155P",0.559884370117726
"RNY3P16",1.85615349709279
"RNY3P8",2.1845378862443
"RNY4",0.470705082856347
"ROMO1",5.45033457654182
"RP2",1.5909964480862
"RPAIN",3.51198444507415
"RPIA",2.01762147867272
"RPL10",6.38324071491793
"RPL10A",8.68603557799399
"RPL10P16",6.14278651340162
"RPL10P9",4.06695503940381
"RPL11",8.63716046532867
"RPL11P5",0.395941846886947
"RPL12",8.81959524883586
"RPL12P10",0.477130144113308
"RPL12P13",0.582409416110384
"RPL12P2",0.736320439328979
"RPL12P30",0.52533477655306
"RPL12P35",0.719636691202517
"RPL12P4",1.82508591993393
"RPL12P6",0.290483613954115
"RPL13",8.1725608185036
"RPL13A",9.26054112781275
"RPL13AP20",2.47039045896047
"RPL13AP5",7.35733763823879
"RPL13AP7",1.57141300994236
"RPL13P12",5.88586469009441
"RPL13P2",0.246123061442323
"RPL14",6.93135360088001
"RPL14P1",6.77407497605832
"RPL17P33",0.431967424692688
"RPL17P34",0.601243319081665
"RPL17P36",3.57790944302697
"RPL17P50",3.17759584180875
"RPL18",8.40036882527879
"RPL18A",7.93383509358206
"RPL19",9.18505619345532
"RPL19P16",1.2974119580025
"RPL21",6.81237724916119
"RPL21P119",0.572744389306072
"RPL21P120",0.498936196755296
"RPL21P17",0.520553235262816
"RPL21P43",1.13416946839808
"RPL21P67",0.286616859315421
"RPL22",5.50932091985294
"RPL22L1",4.56604512213358
"RPL23",8.39532133778718
"RPL23A",6.89500658453692
"RPL23AP2",1.30856636067993
"RPL23AP35",0.335346284719504
"RPL23AP43",0.639434581347879
"RPL23AP48",1.62674045682447
"RPL23AP59",0.612531113249253
"RPL23P8",2.56411945862336
"RPL24",7.78596096386272
"RPL24P2",4.37390635709062
"RPL24P4",5.13785391450533
"RPL24P7",0.585944211119237
"RPL26L1",2.64001425145585
"RPL26P19",2.0729827111866
"RPL26P6",1.27592808948196
"RPL27",7.86457851584544
"RPL27A",4.60757208637845
"RPL28",6.78006680159818
"RPL29",7.6274521153712
"RPL3",9.20396224673163
"RPL30",5.54186008926895
"RPL30P4",0.572817370105315
"RPL31",6.84398640212919
"RPL34",4.96291134173106
"RPL35",6.79601085026368
"RPL35AP26",0.505915900403294
"RPL35AP4",0.324443653883613
"RPL35P1",2.90974644917412
"RPL35P5",3.5879537614447
"RPL36",5.23815094516325
"RPL36AL",6.67459458691584
"RPL36AP26",0.993304035774796
"RPL36AP39",0.968625066612688
"RPL36AP45",0.436517230843825
"RPL37",7.44075848861046
"RPL37A",4.68781348249031
"RPL37AP1",0.589033674612993
"RPL37AP8",1.15984730190972
"RPL37P2",0.473448958191706
"RPL38",6.72529711415336
"RPL39",7.71999043211024
"RPL39P40",0.242104881793842
"RPL39P5",0.764087868284527
"RPL3P4",7.5825143594354
"RPL3P7",1.16762199921189
"RPL4",7.72680605654338
"RPL41",10.9353645017146
"RPL4P5",4.89292677568373
"RPL5P11",0.740024681755017
"RPL5P18",1.57446687687245
"RPL5P34",2.19508224811507
"RPL6",7.63901270428758
"RPL6P27",6.5446574829186
"RPL7",7.59151657640152
"RPL7A",9.2849536993576
"RPL7AP30",2.97483702415676
"RPL7L1P9",0.587191322352648
"RPL7P17",0.476944416046289
"RPL7P41",0.630494283878329
"RPL7P44",0.422526352099594
"RPL7P47",1.03474853685498
"RPL7P48",0.458291904906267
"RPL7P6",0.880574631069854
"RPL7P8",0.921284309961592
"RPL7P9",5.72020479132907
"RPL8",9.09829572856255
"RPL9",7.34345256184174
"RPL9P18",0.481485980296046
"RPLP0",8.84493119846424
"RPLP0P1",0.724343087230395
"RPLP1",8.62558741861737
"RPLP2",9.08752349113951
"RPP25L",4.09555314462821
"RPP40",2.12174375531426
"RPS10P3",0.420727014232582
"RPS11",10.1041350177459
"RPS12",8.5545714164706
"RPS12P23",0.314828353449153
"RPS13",8.6926693190771
"RPS14",6.88390984871419
"RPS15",8.52811982143374
"RPS15A",5.45269542462246
"RPS15AP36",1.31646576064465
"RPS15AP38",0.706399679343628
"RPS16",9.3490646969188
"RPS18",8.58368537359669
"RPS18P12",0.980774047606618
"RPS18P13",0.317314508950121
"RPS18P6",0.361601212203132
"RPS18P9",3.0254185255397
"RPS19",6.61434350483876
"RPS19BP1",5.01229642914833
"RPS19P1",0.665322523839542
"RPS2",8.85593597213028
"RPS20",7.44155792627116
"RPS21",7.87955581190518
"RPS23",6.60754765366578
"RPS24",6.31744905763407
"RPS24P8",3.35675955276882
"RPS25",9.10936095180771
"RPS26",5.62015051613729
"RPS27",10.0958932342681
"RPS27A",8.06825792569074
"RPS27AP11",0.767384859394462
"RPS27AP16",6.81031043166418
"RPS27AP19",0.219416829058753
"RPS27L",3.06717096912044
"RPS27P16",1.03475831018262
"RPS28",6.89382526905088
"RPS29",3.3063494942277
"RPS29P23",0.546701104863396
"RPS29P5",1.30225464335157
"RPS2P48",0.578963714871132
"RPS2P55",0.708238487748892
"RPS2P7",2.57077600386846
"RPS3",7.08588669009819
"RPS3A",5.56510597773861
"RPS3AP2",0.439659560023677
"RPS3AP25",0.372874513428243
"RPS3AP36",0.652258723382688
"RPS3AP5",3.64528239443716
"RPS3AP6",6.05891692661124
"RPS4XP1",0.499012625957473
"RPS4XP13",0.750873684121157
"RPS4XP6",1.04990243888515
"RPS5",7.96326700392867
"RPS5P3",0.4598005066519
"RPS6",9.0624033362239
"RPS6KB2",1.9297477229555
"RPS6P20",0.838763712527338
"RPS7",7.7407726362427
"RPS7P10",4.10976439727404
"RPS7P14",1.00506803848177
"RPS7P4",0.631651769834741
"RPS8",9.17908654747985
"RPS9",4.33672758831259
"RPSA",7.57827899234401
"RPSAP1",0.305548429260903
"RPSAP12",0.575882957885489
"RPSAP29",0.413113011189298
"RPSAP45",0.29966032510058
"RPSAP49",0.378949947696301
"RPSAP5",0.38274776640337
"RPSAP61",2.19333963318672
"RPSAP72",0.500030470955146
"RPUSD2",3.27888290707769
"RRP1",3.78457862018868
"RRP9",3.94724160108025
"RRS1",3.80251462240202
"RSG1",1.09974549929986
"RSL1D1",6.80065863232038
"RSL24D1P1",0.793474425425021
"RSL24D1P3",0.902245874429368
"RSL24D1P4",0.2516487300292
"RTCA-AS1",1.00798779087131
"RTL8A",8.79297150781337
"RTL8B",6.61786725221126
"RTL8C",9.02593030747477
"RTN4R",1.31142960653728
"RTN4RL1",0.886000755742484
"RTRAF",3.37042634057828
"RUNDC3A",0.829624035697146
"RUNDC3A-AS1",0.845854887125068
"RUVBL1",3.16294560288616
"RXFP4",0.674929302090932
"S100A4",2.5059213571695
"SAC3D1",3.42411967470822
"SALL3",3.33267077412462
"SALRNA3",0.900295980559104
"SAMD1",6.68694639081271
"SAPCD1-AS1",0.292336107802681
"SAPCD2",3.73356337209652
"SARM1",1.31195313630039
"SAT1",8.21706375586682
"SBK1",3.40861558654213
"SCAMP5",1.54240753682452
"SCAND1",3.43640555403105
"SCARB1",3.35433127042532
"SCDP1",0.536298221661782
"SCGB1B2P",1.58885053885008
"SDC2",2.64823671304881
"SDCBPP2",0.661465034519266
"SDF2L1",4.09448085229068
"SDSL",1.32042816745884
"SEC11C",1.94740627017963
"SEC61B",3.8942776410795
"SEC61G",4.49061857636538
"SELENBP1",3.34079281678437
"SELENOS",4.90186089981181
"SELENOW",4.53725474909784
"SEM1",2.08573926043366
"SEMA3A",1.28089052050807
"SEMA4B",2.09115654311393
"SEMA7A",2.00607961299629
"SEPT6",3.64097815177721
"SEPT9",3.21248446233719
"SERP1",3.07795063131889
"SERPINB1",0.67878800302198
"SERPINF1",5.40304351072456
"SERPINH1",0.474796912333001
"SETD9",1.30042744406008
"SETP14",3.26584907297959
"SETP20",0.627286653620492
"SETSIP",0.481378770607726
"SF3B5",7.22079228326291
"SFN",0.419960058451823
"SFRP2",5.41367687077764
"SGF29",1.95829818707659
"SH2D3A",0.838476500058262
"SH2D5",1.80119936104691
"SH3BGR",2.01152825404294
"SH3BGRL",2.43894993435507
"SHC1P2",1.03665720784914
"SHD",0.788827869648848
"SHF",0.804858685052073
"SHROOM2",1.30131370994438
"SIGLEC31P",0.562496084859543
"SIMC1",1.11951409126334
"SIRT4",1.39302269998857
"SIX1",3.31891798225579
"SIX2",1.72072551527654
"SKP1",3.64199751954893
"SLAMF9",1.20309846796712
"SLC10A4",4.14423959976908
"SLC11A1",0.675780434924245
"SLC16A11",0.647973774085429
"SLC16A14",1.02161273780935
"SLC19A3",1.82418413699868
"SLC22A5",0.677782253792792
"SLC25A1",5.65384658872268
"SLC25A11",5.43125236074002
"SLC25A19",1.89334695972697
"SLC25A25-AS1",1.9507272315991
"SLC25A3",7.34589381708603
"SLC25A33",1.54114139080541
"SLC25A38",3.62308164000336
"SLC25A39",6.53999394621962
"SLC25A41",1.05510680955257
"SLC25A42",1.07771468383499
"SLC25A43",2.07911411124048
"SLC25A45",3.02566895676893
"SLC25A5",8.66170690636096
"SLC25A5P7",0.985279554401194
"SLC25A6",7.48551546486405
"SLC26A4",1.70066755190527
"SLC26A4-AS1",1.46285427921702
"SLC27A5",1.2233629699869
"SLC29A4",2.9945557809832
"SLC2A4",1.91743136712238
"SLC2A4RG",4.67456369977357
"SLC2A6",3.4017705534472
"SLC32A1",1.54932220961532
"SLC35E2",0.47517076310722
"SLC35F2",1.08669599487553
"SLC39A4",0.892901323594194
"SLC43A2",1.31060282743107
"SLC6A8",7.06630686244813
"SLC7A2",1.65501629790302
"SLC7A4",0.307327625759373
"SLC8A3",1.10418315355588
"SLC9A3R1",2.73122085414747
"SLC9A4",0.474966884115997
"SLCO5A1",1.23655087285518
"SLIRP",1.97844754844352
"SLITRK2",1.48461957405249
"SMAD6",0.893669560667268
"SMAD9",0.664449321890726
"SMARCE1P6",0.606086066757546
"SMCO4",0.581500306922782
"SMDT1",5.10137197322295
"SMG1P7",1.69866350632389
"SMIM10",4.77285585358212
"SMIM10L2A",0.730696701647068
"SMIM11P1",0.339719889341682
"SMIM20",2.01542062065467
"SMIM3",3.86090356232575
"SMIM37",0.966711949575354
"SMKR1",0.682420456442658
"SMOC1",2.06200141725654
"SMPD2",3.31461953683812
"SMS",3.34782930140416
"SNAPC2",4.50837805646285
"SNHG15",4.18497004071929
"SNHG19",6.15389329920817
"SNHG5",4.81148404244444
"SNHG6",4.94984236691615
"SNHG7",3.51287663159542
"SNHG8",4.89631415838588
"SNRNP25",4.38556505342907
"SNRPA",3.93841997983539
"SNRPA1",4.92188300337078
"SNRPC",3.31538887309374
"SNRPD1",3.44494596222545
"SNRPD2",5.94221953561245
"SNRPE",4.72014568201605
"SNRPEP6",0.380083049298434
"SNRPF",2.49668976079334
"SNRPG",4.25315225326699
"SNX11",2.47013297148019
"SNX12",4.2729667797675
"SNX18P13",0.278748465069908
"SNX18P25",0.566464103658351
"SNX18P7",3.33007894575317
"SNX18P9",1.12269931687422
"SOD1",6.21930605068032
"SORBS3",2.92852311201145
"SORD",1.95405228370322
"SOWAHB",0.868687936270038
"SOWAHD",0.508137562515591
"SOX1-OT",0.885398762453477
"SOX4",6.7335801488703
"SOX5P1",0.242439671167832
"SOX8",5.18903447081051
"SP9",1.99650944546868
"SPAG7",3.77108827346808
"SPATA24",1.7806540193856
"SPATA5L1",2.67410453240416
"SPATC1L",1.90852803920127
"SPDYE5",1.32203868552694
"SPG21",4.05126933405519
"SPRY3",2.44796484106055
"SPSB4",0.697476434263833
"SREBF1",3.13786875120923
"SRM",6.7456244667625
"SRP14",7.72045690279921
"SRP14P1",0.954292172269112
"SRPK3",1.84568492417581
"SRR",2.81339749926015
"SRSF10P1",0.449156726563464
"SRSF12",2.64626046221177
"SSBP3",1.75155036161941
"SSNA1",5.10811757628004
"SSR2",6.15405024083779
"SSR4",6.63591969807047
"SSTR3",0.816296188547263
"ST13",6.51922624751289
"ST13P5",3.61013636061438
"ST13P6",2.8889809554668
"ST20-AS1",2.39750609510858
"ST6GAL2",1.31750305967188
"ST6GALNAC4",2.44558366106803
"STAG3L4",2.54015649140571
"STAMBPL1",0.946030663401238
"STAP2",1.67839986962958
"STAT5A",0.661615764296735
"STC1",2.62710681121996
"STC2",0.285435393950648
"STIP1P3",0.50044293882518
"STK11",2.39217007325684
"STK24-AS1",0.412721242481515
"STK32A",1.48708341050695
"STOML2",7.11677491633075
"STOX1",0.621931744170044
"STRA6",0.454294602063652
"STX8",0.639893482697841
"SUB1",2.94034986789282
"SUB1P1",0.750533065563306
"SUCLG2P2",2.00193147305592
"SULT1A2",0.283161163155696
"SULT1B1",0.755179834654374
"SUMO2P1",3.01872444829866
"SUMO2P15",0.557686484435864
"SUMO2P4",0.384875143554281
"SWSAP1",2.16838671475881
"SYBU",0.924681103164573
"SYDE2",0.742317465192644
"SYPL1P2",1.71506158383362
"TAF7",3.57889113842075
"TAF9B",3.49861535576341
"TAGLN3",4.35453510578074
"TALDO1",4.06059457871786
"TANGO6",0.720509972641923
"TAS2R39",0.422127772787358
"TAS2R6P",1.19215369703786
"TBC1D25",2.65403373145282
"TBC1D3L",0.686877387584659
"TBC1D7",1.2656019331558
"TBCA",2.25835974817057
"TBCB",4.44095045263117
"TBCC",4.8748483878365
"TBX1",1.79481059282921
"TBX3",1.48567212591735
"TCEAL4",6.31399593875406
"TCEAL5",0.367304174745533
"TCEAL8",7.23192021207306
"TCEANC",0.734966431357562
"TCOF1",3.25616716148018
"TDRKH",3.12035960765701
"TDRKH-AS1",1.6425900982496
"TEAD4",1.55360060515237
"TERF1P5",0.416186441067526
"TEX46",0.459608233334125
"TFAP2B",1.05137021757124
"TFAP4",2.93178183645987
"TFCP2",1.1546822584415
"TFDP2",2.53822448032702
"TFEB",0.648157069542606
"TGFB2-AS1",0.218610715565362
"TGFBR3L",0.480495784155041
"TH",1.12341777732022
"THA1P",0.727867256720602
"THAP3",2.4043826396179
"THAP4",2.74423452603044
"THAP5P1",1.90782563857945
"THG1L",3.05274287594807
"THOC2",3.78419203456395
"THRA",3.56096489914776
"TIGD3",1.39478866167699
"TIGD6",2.21867136644886
"TIMM10",3.97859596741864
"TIMM13",5.53544380887433
"TIMM17B",3.98562745199972
"TIMM22",4.3243156739103
"TIMM8A",4.02344871370958
"TIMM8B",5.61367332677831
"TKT",5.14153892620195
"TLE6",1.06708135618356
"TLX1",2.73911735415977
"TM7SF2",3.79619323899243
"TMA16",2.56119593395861
"TMED3",2.12009647029432
"TMED9",5.45984035712532
"TMEM101",3.49980841066077
"TMEM109",0.864476706659005
"TMEM11",2.73360070925067
"TMEM119",0.717407973816295
"TMEM120A",4.05644196607029
"TMEM120B",1.19813427458254
"TMEM126A",3.32991052873819
"TMEM145",0.869470623471512
"TMEM160",3.82356256232921
"TMEM161A",2.94356336361861
"TMEM173",3.1461549119295
"TMEM177",3.63130028444968
"TMEM191C",0.762129534045658
"TMEM206",2.58440413479245
"TMEM216",0.799582564080254
"TMEM221",0.795467912699044
"TMEM254-AS1",0.737981076103338
"TMEM258",2.5201197140902
"TMEM35A",1.72193859664568
"TMEM39B",2.59428480035787
"TMEM45A",1.45484000397419
"TMEM47",1.33611093555065
"TMEM53",1.28585699097604
"TMEM78",0.780675590953114
"TMEM81",4.97717647405392
"TMEM86B",1.22254985694101
"TMEM97",5.7152322947196
"TMPRSS5",2.60490392358196
"TMPRSS9",0.599661239092972
"TMSB15A",4.09829692648269
"TNFAIP3",1.67791168615515
"TNFRSF13C",1.86595321434719
"TNIP1",2.30711317900999
"TOB2P1",0.866079310389965
"TOMM20P4",1.27075675942519
"TOMM22",6.41280477839327
"TOMM7",5.3448219727376
"TOP1",2.54783241063498
"TOP1MT",2.57796435121459
"TP53I11",2.3936303846797
"TP53TG1",1.93759872196373
"TPI1",7.96841991863847
"TPI1P1",3.91135534293352
"TPMTP1",0.297925092242872
"TPPP3",2.87002986520384
"TPSB2",0.616611563920648
"TPT1P4",1.2471716924996
"TPT1P9",1.33642842948529
"TRAFD1",3.47978493596008
"TRAP1",1.81956353722578
"TRAPPC1",6.40152179821766
"TRAPPC2L",3.96759766905664
"TRAPPC5",1.83318502601757
"TRAV30",0.448494461596849
"TRBV20OR9-2",0.449458973937887
"TRBV8-2",0.350068114493653
"TRBVB",0.294546765795702
"TRERF1",1.21901846761064
"TRGV9",0.517858063997456
"TRH",0.954762177596146
"TRIM16",1.12238021507293
"TRIM36",1.95437668289938
"TRIM69",2.56572021697916
"TRIM72",0.918952989470154
"TRMT112",6.59417635714898
"TRMT2B",2.19254743652548
"TRMT9B",1.81008635227077
"TRNP1",3.4967179350625
"TSC22D3",2.01470762299106
"TSEN15P1",0.333211954969865
"TSEN34",5.19838906044644
"TSIX",1.38552873122421
"TSPAN12",2.64870199627543
"TSPAN15",0.984994742161993
"TSPAN17",3.82639127584234
"TSPAN33",1.56612256776125
"TSPO",4.58018325943135
"TSPOAP1",0.688769205701739
"TSPYL2",6.01649535341294
"TSR2",5.1140068547001
"TSR3",4.88373132941889
"TSSC2",0.731047792339579
"TSSC4",3.65837401867931
"TST",3.90812131793635
"TTLL12",4.42431161448062
"TTR",0.404827878305457
"TUBA1A",8.89030946935167
"TUBB2A",4.28936955713475
"TUBB2B",6.41783081631723
"TUBB4A",4.00852067078749
"TUBB4BP3",0.391591758670933
"TUBBP1",2.93401046050784
"TUBBP6",0.90543859463151
"TUBD1",1.9150085169239
"TUFMP1",0.334908496445538
"TUSC1",3.92086243728533
"TXN",4.85393222856193
"TXNDC17",4.87146716901545
"TXNIP",9.27181034883598
"TXNL4A",1.56553920614169
"TYSND1",4.12005683773838
"U95743.1",0.954329252248825
"UBA1",6.70105360149591
"UBA52",0.74322695530263
"UBE2D2",1.88736109295328
"UBE2G1",2.93399490919063
"UBE2M",4.66209489771446
"UBE2MP1",1.80913509623812
"UBE2NL",0.636941648227988
"UBE2NP1",0.376682700523477
"UBE2S",3.36029752394236
"UBL4A",6.20935423676121
"UBL5",6.62470553699184
"UBL7",3.56481662704748
"UBQLN2",6.2863761976303
"UCK2",3.28434550318016
"UCP2",5.03104996029825
"UFSP1",2.98333353451047
"UIMC1",1.59612042780251
"UNC13B",1.11929778237164
"UPF3B",3.25381465747824
"UQCC2",3.35677295017883
"UQCR10",5.30905610962014
"UQCRB",4.83950757982722
"UQCRC2",4.85584261483664
"UQCRFS1",4.10558226853833
"UQCRH",5.06381100117993
"UQCRQ",5.83707278556065
"UROS",2.71998015981018
"USF1",4.27221290603298
"USP11",5.76849267038931
"USP12PX",0.58255676356495
"USP2",1.18542985825148
"USP27X-AS1",1.04506970436067
"UXT",4.59264070145269
"VBP1",3.28627604909341
"VCP",6.4815864043436
"VDAC1",5.01453651480231
"VDAC1P2",0.810346745094655
"VDAC3",4.18299490915049
"VMO1",1.89339241618758
"VN1R20P",0.391240905079479
"VN1R28P",0.202675684767816
"VN1R42P",1.69226148418985
"VN1R80P",0.644057051154725
"VPS37D",2.99123753367106
"VTRNA1-2",0.935356515986542
"WDR13",3.45447838002825
"WDR77",3.491445362079
"WFDC1",0.589272324514789
"WFDC2",0.746412073120776
"WFIKKN1",2.03656011422537
"WNK2",1.35247720386851
"WNT11",0.719511363769139
"WRAP53",2.09757497316288
"WSCD1",2.47903426242144
"WWC2-AS2",0.288213857309275
"XRCC6P1",0.385159379000403
"XRCC6P2",1.93898855015177
"YBX1P4",0.954282642191007
"YBX2P1",0.279390360369209
"YBX3P1",0.991635539167747
"YDJC",4.57995791843623
"YTHDF2P1",0.347567001101159
"YWHAE",5.67874042900217
"YWHAEP5",1.20302505888674
"YWHAZP2",0.815098815969995
"YWHAZP4",1.51902202236166
"Z69733.1",1.13566654859322
"Z74021.1",2.40409108416696
"Z82244.2",0.522157836854534
"Z83818.2",2.02998042628401
"Z83847.1",0.816850166885902
"Z92846.1",0.315741143318497
"Z95114.4",1.19375752377916
"Z95624.1",0.590192923589857
"Z97653.1",0.639989490888085
"Z98043.1",2.9607004004774
"Z98751.1",0.42381683978226
"Z98752.4",1.18569699031263
"Z98755.1",1.40169125031172
"Z99916.3",1.63096794965918
"ZAR1",1.97892791399834
"ZC3H11B",1.13295141077459
"ZC3H12A",1.41863617768372
"ZC4H2",1.41305547241147
"ZCCHC10",1.36620978874914
"ZCCHC12",2.12750675931581
"ZCCHC3",5.50068894264616
"ZDHHC11B",0.6678992614143
"ZFP64",1.27373134947532
"ZGLP1",1.27830472386531
"ZIC2",2.46372548310897
"ZIC5",0.706207899849169
"ZMAT2",4.5889018193851
"ZMAT5",1.36094450359199
"ZNF101P2",0.955467670152069
"ZNF106",4.94192149657748
"ZNF165",0.76662604636062
"ZNF18",2.31691513982137
"ZNF232",2.64828677012237
"ZNF346",2.13849649033592
"ZNF358",4.12096933969916
"ZNF426-DT",2.74431326605906
"ZNF428",0.89219606611552
"ZNF454",0.922345501861817
"ZNF48",2.74172418019618
"ZNF491",1.90627460062775
"ZNF503",0.700276265309884
"ZNF556",0.990294434391224
"ZNF560",0.521481450369854
"ZNF569",0.877865808544165
"ZNF579",3.79623889738131
"ZNF602P",1.11947224738915
"ZNF648",0.784414376409647
"ZNF74",3.92271911522692
"ZNF764",0.550144599722584
"ZNF786",2.00894890993963
"ZNF835",0.819668747269121
"ZNF877P",0.232882888663352
"ZNF879",0.983637722368552
"ZNHIT1",5.04075910091467
"ZNHIT3",3.10554808430012
"ZNRF1",1.57116597690368
"ZNRF2",1.0160355665575
